Brand,Items,Subcategories,Indicator,Score,Mentions,CoreIndicator,Polarization,Reason,Evaluated_At
CHANEL,香奈兒絲柔恆采眼線筆,眼線筆,筆觸滑順度,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
CHANEL,香奈兒絲柔恆采眼線筆,眼線筆,顯色度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
CHANEL,香奈兒絲柔恆采眼線筆,眼線筆,筆尖設計,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
MAKE UP FOREVER,AQUA 24H防水持色眼線膠筆,眼線筆,防水防油抗暈力,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
MAKE UP FOREVER,AQUA 24H防水持色眼線膠筆,眼線筆,防沾染,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
MAKE UP FOREVER,AQUA 24H防水持色眼線膠筆,眼線筆,筆觸滑順度,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
MAKE UP FOREVER,AQUA 24H防水持色眼線膠筆,眼線筆,顯色度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
MAKE UP FOREVER,AQUA 24H防水持色眼線膠筆,眼線筆,筆尖設計,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
雅詩蘭黛,Double Wear 粉持久極黑雙效眼線液筆,眼線筆,防水防油抗暈力,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
雅詩蘭黛,Double Wear 粉持久極黑雙效眼線液筆,眼線筆,防沾染,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
雅詩蘭黛,Double Wear 粉持久極黑雙效眼線液筆,眼線筆,筆觸滑順度,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
雅詩蘭黛,Double Wear 粉持久極黑雙效眼線液筆,眼線筆,顯色度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
雅詩蘭黛,Double Wear 粉持久極黑雙效眼線液筆,眼線筆,筆尖設計,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
Bobbi Brown,流雲持久防水炫彩眼線筆,眼線筆,防水防油抗暈力,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
Bobbi Brown,流雲持久防水炫彩眼線筆,眼線筆,防沾染,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
Bobbi Brown,流雲持久防水炫彩眼線筆,眼線筆,筆觸滑順度,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
Bobbi Brown,流雲持久防水炫彩眼線筆,眼線筆,顯色度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
Bobbi Brown,流雲持久防水炫彩眼線筆,眼線筆,筆尖設計,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
植村秀,全面持久瞬翹睫毛膏,睫毛膏,捲翹持久度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
植村秀,全面持久瞬翹睫毛膏,睫毛膏,抗暈染力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
植村秀,全面持久瞬翹睫毛膏,睫毛膏,纖長效果,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
植村秀,全面持久瞬翹睫毛膏,睫毛膏,濃密效果,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
植村秀,全面持久瞬翹睫毛膏,睫毛膏,卸除難易度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
植村秀,全面持久瞬翹睫毛膏,睫毛膏,根根分明度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
M.A.C,濃密煽情瞬翹睫毛膏,睫毛膏,捲翹持久度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
M.A.C,濃密煽情瞬翹睫毛膏,睫毛膏,抗暈染力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
M.A.C,濃密煽情瞬翹睫毛膏,睫毛膏,纖長效果,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
M.A.C,濃密煽情瞬翹睫毛膏,睫毛膏,濃密效果,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
M.A.C,濃密煽情瞬翹睫毛膏,睫毛膏,卸除難易度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
M.A.C,濃密煽情瞬翹睫毛膏,睫毛膏,根根分明度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
YSL,奢華款3D耀黑睫毛膏,睫毛膏,捲翹持久度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
YSL,奢華款3D耀黑睫毛膏,睫毛膏,抗暈染力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
YSL,奢華款3D耀黑睫毛膏,睫毛膏,纖長效果,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
YSL,奢華款3D耀黑睫毛膏,睫毛膏,濃密效果,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
YSL,奢華款3D耀黑睫毛膏,睫毛膏,卸除難易度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
YSL,奢華款3D耀黑睫毛膏,睫毛膏,根根分明度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
DIOR,迪奧絕對搶眼濃密睫毛膏,睫毛膏,捲翹持久度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
DIOR,迪奧絕對搶眼濃密睫毛膏,睫毛膏,抗暈染力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
DIOR,迪奧絕對搶眼濃密睫毛膏,睫毛膏,纖長效果,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
DIOR,迪奧絕對搶眼濃密睫毛膏,睫毛膏,濃密效果,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
DIOR,迪奧絕對搶眼濃密睫毛膏,睫毛膏,卸除難易度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
DIOR,迪奧絕對搶眼濃密睫毛膏,睫毛膏,根根分明度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
CHANEL,香奈兒完美比例濃密睫毛膏,睫毛膏,捲翹持久度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
CHANEL,香奈兒完美比例濃密睫毛膏,睫毛膏,抗暈染力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
CHANEL,香奈兒完美比例濃密睫毛膏,睫毛膏,纖長效果,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
CHANEL,香奈兒完美比例濃密睫毛膏,睫毛膏,濃密效果,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
CHANEL,香奈兒完美比例濃密睫毛膏,睫毛膏,卸除難易度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
CHANEL,香奈兒完美比例濃密睫毛膏,睫毛膏,根根分明度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
MAKE UP FOREVER,濃睫大師豐盈捲翹睫毛膏,睫毛膏,捲翹持久度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
MAKE UP FOREVER,濃睫大師豐盈捲翹睫毛膏,睫毛膏,抗暈染力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
MAKE UP FOREVER,濃睫大師豐盈捲翹睫毛膏,睫毛膏,纖長效果,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
MAKE UP FOREVER,濃睫大師豐盈捲翹睫毛膏,睫毛膏,濃密效果,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
MAKE UP FOREVER,濃睫大師豐盈捲翹睫毛膏,睫毛膏,卸除難易度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
MAKE UP FOREVER,濃睫大師豐盈捲翹睫毛膏,睫毛膏,根根分明度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
雅詩蘭黛,Double Wear 無瑕妍彩持久纖長睫毛膏,睫毛膏,捲翹持久度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
雅詩蘭黛,Double Wear 無瑕妍彩持久纖長睫毛膏,睫毛膏,抗暈染力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
雅詩蘭黛,Double Wear 無瑕妍彩持久纖長睫毛膏,睫毛膏,纖長效果,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
雅詩蘭黛,Double Wear 無瑕妍彩持久纖長睫毛膏,睫毛膏,濃密效果,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
雅詩蘭黛,Double Wear 無瑕妍彩持久纖長睫毛膏,睫毛膏,卸除難易度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
雅詩蘭黛,Double Wear 無瑕妍彩持久纖長睫毛膏,睫毛膏,根根分明度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
Bobbi Brown,濃翹大眼睫毛膏,睫毛膏,捲翹持久度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
Bobbi Brown,濃翹大眼睫毛膏,睫毛膏,抗暈染力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
Bobbi Brown,濃翹大眼睫毛膏,睫毛膏,纖長效果,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
Bobbi Brown,濃翹大眼睫毛膏,睫毛膏,濃密效果,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
Bobbi Brown,濃翹大眼睫毛膏,睫毛膏,卸除難易度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
Bobbi Brown,濃翹大眼睫毛膏,睫毛膏,根根分明度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
植村秀,4色眼影盤,眼影/眼影盤,粉質細緻度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
植村秀,4色眼影盤,眼影/眼影盤,顏色飽和度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
植村秀,4色眼影盤,眼影/眼影盤,顯色度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
植村秀,4色眼影盤,眼影/眼影盤,防飛粉,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
植村秀,4色眼影盤,眼影/眼影盤,暈染力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
植村秀,4色眼影盤,眼影/眼影盤,配色實用性,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
植村秀,4色眼影盤,眼影/眼影盤,持妝度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
M.A.C,時尚焦點小眼影,眼影/眼影盤,粉質細緻度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
M.A.C,時尚焦點小眼影,眼影/眼影盤,顏色飽和度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
M.A.C,時尚焦點小眼影,眼影/眼影盤,顯色度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
M.A.C,時尚焦點小眼影,眼影/眼影盤,防飛粉,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
M.A.C,時尚焦點小眼影,眼影/眼影盤,暈染力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
M.A.C,時尚焦點小眼影,眼影/眼影盤,配色實用性,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
M.A.C,時尚焦點小眼影,眼影/眼影盤,持妝度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
YSL,YSL 時尚4色眼影盤,眼影/眼影盤,粉質細緻度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
YSL,YSL 時尚4色眼影盤,眼影/眼影盤,顏色飽和度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
YSL,YSL 時尚4色眼影盤,眼影/眼影盤,顯色度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
YSL,YSL 時尚4色眼影盤,眼影/眼影盤,防飛粉,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
YSL,YSL 時尚4色眼影盤,眼影/眼影盤,暈染力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
YSL,YSL 時尚4色眼影盤,眼影/眼影盤,配色實用性,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
YSL,YSL 時尚4色眼影盤,眼影/眼影盤,持妝度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
DIOR,迪奧經典五色眼影,眼影/眼影盤,粉質細緻度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
DIOR,迪奧經典五色眼影,眼影/眼影盤,顏色飽和度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
DIOR,迪奧經典五色眼影,眼影/眼影盤,顯色度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
DIOR,迪奧經典五色眼影,眼影/眼影盤,防飛粉,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
DIOR,迪奧經典五色眼影,眼影/眼影盤,暈染力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
DIOR,迪奧經典五色眼影,眼影/眼影盤,配色實用性,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
DIOR,迪奧經典五色眼影,眼影/眼影盤,持妝度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
CHANEL,香奈兒四色眼影,眼影/眼影盤,粉質細緻度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
CHANEL,香奈兒四色眼影,眼影/眼影盤,顏色飽和度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
CHANEL,香奈兒四色眼影,眼影/眼影盤,顯色度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
CHANEL,香奈兒四色眼影,眼影/眼影盤,防飛粉,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
CHANEL,香奈兒四色眼影,眼影/眼影盤,暈染力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
CHANEL,香奈兒四色眼影,眼影/眼影盤,配色實用性,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
CHANEL,香奈兒四色眼影,眼影/眼影盤,持妝度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
MAKE UP FOREVER,藝術大師高調玩色眼影盤,眼影/眼影盤,粉質細緻度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
MAKE UP FOREVER,藝術大師高調玩色眼影盤,眼影/眼影盤,顏色飽和度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
MAKE UP FOREVER,藝術大師高調玩色眼影盤,眼影/眼影盤,顯色度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
MAKE UP FOREVER,藝術大師高調玩色眼影盤,眼影/眼影盤,防飛粉,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
MAKE UP FOREVER,藝術大師高調玩色眼影盤,眼影/眼影盤,暈染力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
MAKE UP FOREVER,藝術大師高調玩色眼影盤,眼影/眼影盤,配色實用性,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
MAKE UP FOREVER,藝術大師高調玩色眼影盤,眼影/眼影盤,持妝度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
雅詩蘭黛,Pure Color Envy 絕對慾望訂製眼彩盤,眼影/眼影盤,粉質細緻度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
雅詩蘭黛,Pure Color Envy 絕對慾望訂製眼彩盤,眼影/眼影盤,顏色飽和度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
雅詩蘭黛,Pure Color Envy 絕對慾望訂製眼彩盤,眼影/眼影盤,顯色度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
雅詩蘭黛,Pure Color Envy 絕對慾望訂製眼彩盤,眼影/眼影盤,防飛粉,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
雅詩蘭黛,Pure Color Envy 絕對慾望訂製眼彩盤,眼影/眼影盤,暈染力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
雅詩蘭黛,Pure Color Envy 絕對慾望訂製眼彩盤,眼影/眼影盤,配色實用性,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
雅詩蘭黛,Pure Color Envy 絕對慾望訂製眼彩盤,眼影/眼影盤,持妝度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
蘭蔻,絕對耀眼眼彩盤,眼影/眼影盤,粉質細緻度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
蘭蔻,絕對耀眼眼彩盤,眼影/眼影盤,顏色飽和度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
蘭蔻,絕對耀眼眼彩盤,眼影/眼影盤,顯色度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
蘭蔻,絕對耀眼眼彩盤,眼影/眼影盤,防飛粉,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
蘭蔻,絕對耀眼眼彩盤,眼影/眼影盤,暈染力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
蘭蔻,絕對耀眼眼彩盤,眼影/眼影盤,配色實用性,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
蘭蔻,絕對耀眼眼彩盤,眼影/眼影盤,持妝度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
Bobbi Brown,極致鑽石眼影,眼影/眼影盤,粉質細緻度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
Bobbi Brown,極致鑽石眼影,眼影/眼影盤,顏色飽和度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
Bobbi Brown,極致鑽石眼影,眼影/眼影盤,顯色度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
Bobbi Brown,極致鑽石眼影,眼影/眼影盤,防飛粉,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
Bobbi Brown,極致鑽石眼影,眼影/眼影盤,暈染力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
Bobbi Brown,極致鑽石眼影,眼影/眼影盤,配色實用性,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
Bobbi Brown,極致鑽石眼影,眼影/眼影盤,持妝度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
植村秀,無色限輕霧保濕唇膏,唇膏,修飾唇紋效果,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
植村秀,無色限輕霧保濕唇膏,唇膏,卸除難易度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
植村秀,無色限輕霧保濕唇膏,唇膏,顯色度,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
植村秀,無色限輕霧保濕唇膏,唇膏,持妝力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
植村秀,無色限輕霧保濕唇膏,唇膏,質地觸感,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
植村秀,無色限輕霧保濕唇膏,唇膏,保濕不拔乾,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
植村秀,無色限輕霧保濕唇膏,唇膏,防沾染,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
植村秀,無色限輕霧保濕唇膏,唇膏,沾杯程度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
植村秀,無色限輕霧保濕唇膏,唇膏,塗抹均勻度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
資生堂,摩霧唇膏,唇膏,修飾唇紋效果,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
資生堂,摩霧唇膏,唇膏,卸除難易度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
資生堂,摩霧唇膏,唇膏,顯色度,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
資生堂,摩霧唇膏,唇膏,持妝力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
資生堂,摩霧唇膏,唇膏,質地觸感,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
資生堂,摩霧唇膏,唇膏,保濕不拔乾,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:23:21
